consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria,region
627,True,15,Casa,8,Ineficiente,Centro
501,False,14,Departamento,8,Ineficiente,Sur
541,True,13,Departamento,8,Ineficiente,Sur
254,True,5,Departamento,3,Ineficiente,Centro
370,True,4,Departamento,6,Ineficiente,Norte
747,True,19,Casa,11,Ineficiente,Centro
361,False,11,Departamento,3,Moderado,Centro
624,True,16,Casa,6,Ineficiente,Centro
490,False,13,Departamento,7,Moderado,Sur
395,True,13,Departamento,4,Moderado,Centro
374,True,5,Departamento,7,Ineficiente,Norte
495,True,12,Departamento,6,Ineficiente,Sur
540,True,8,Casa,5,Ineficiente,Sur
806,False,23,Casa,11,Ineficiente,Norte
386,True,6,Departamento,10,Ineficiente,Centro
291,False,5,Departamento,12,Moderado,Centro
665,False,20,Casa,9,Moderado,Centro
754,False,24,Casa,8,Moderado,Norte
827,True,24,Casa,12,Ineficiente,Centro
326,True,6,Departamento,2,Moderado,Sur
366,True,6,Departamento,10,Ineficiente,Centro
668,True,14,Casa,10,Ineficiente,Norte
498,True,10,Casa,7,Ineficiente,Centro
496,True,14,Departamento,8,Ineficiente,Centro
359,True,8,Departamento,4,Ineficiente,Sur
647,False,22,Casa,6,Moderado,Centro
676,False,18,Casa,8,Ineficiente,Norte
539,False,17,Casa,2,Eficiente,Norte
462,True,9,Casa,2,Ineficiente,Centro
539,True,11,Casa,6,Ineficiente,Centro
510,True,14,Departamento,10,Ineficiente,Centro
459,True,8,Departamento,8,Ineficiente,Centro
434,True,13,Departamento,2,Moderado,Centro
319,True,7,Departamento,6,Ineficiente,Centro
629,True,11,Casa,9,Ineficiente,Sur
603,False,13,Casa,9,Ineficiente,Sur
414,False,11,Casa,3,Moderado,Centro
494,True,10,Casa,8,Ineficiente,Centro
413,True,4,Departamento,11,Ineficiente,Norte
301,False,8,Departamento,6,Moderado,Centro
740,True,21,Casa,10,Ineficiente,Centro
671,True,19,Casa,4,Moderado,Sur
300,True,5,Departamento,2,Moderado,Sur
571,True,15,Casa,5,Ineficiente,Centro
512,True,9,Casa,8,Ineficiente,Centro
209,False,5,Departamento,2,Eficiente,Sur
475,True,13,Departamento,3,Ineficiente,Sur
752,True,23,Casa,6,Ineficiente,Norte
598,True,11,Casa,10,Ineficiente,Centro
449,False,14,Departamento,2,Moderado,Centro
530,True,13,Casa,5,Ineficiente,Centro
487,True,11,Casa,4,Moderado,Norte
367,True,6,Departamento,6,Ineficiente,Norte
671,True,20,Casa,6,Ineficiente,Centro
578,True,14,Departamento,11,Ineficiente,Centro
758,True,22,Casa,3,Ineficiente,Norte
319,False,7,Departamento,6,Moderado,Centro
617,False,14,Casa,10,Moderado,Sur
771,True,21,Casa,6,Ineficiente,Sur
647,True,14,Casa,12,Ineficiente,Centro
635,True,14,Casa,11,Ineficiente,Centro
229,False,4,Departamento,3,Eficiente,Sur
339,True,4,Departamento,8,Ineficiente,Centro
592,False,17,Casa,7,Moderado,Centro
545,False,14,Casa,8,Moderado,Centro
466,False,13,Departamento,9,Ineficiente,Norte
464,False,14,Departamento,11,Ineficiente,Centro
555,False,12,Casa,6,Moderado,Sur
381,True,8,Casa,3,Moderado,Centro
738,True,21,Casa,8,Ineficiente,Centro
400,True,7,Departamento,8,Ineficiente,Sur
611,True,15,Casa,9,Ineficiente,Norte
466,True,10,Departamento,8,Ineficiente,Centro
661,True,17,Casa,11,Ineficiente,Centro
303,False,7,Departamento,8,Moderado,Centro
667,True,13,Casa,10,Ineficiente,Norte
795,True,22,Casa,9,Ineficiente,Centro
638,True,22,Casa,3,Moderado,Centro
283,True,7,Departamento,3,Ineficiente,Centro
588,True,15,Casa,8,Ineficiente,Centro
751,False,22,Casa,11,Ineficiente,Centro
649,True,10,Casa,12,Ineficiente,Norte
583,True,13,Casa,11,Ineficiente,Centro
484,True,12,Departamento,4,Ineficiente,Norte
382,False,12,Departamento,2,Moderado,Sur
345,True,4,Departamento,10,Ineficiente,Centro
576,False,20,Casa,4,Moderado,Centro
273,True,6,Departamento,2,Ineficiente,Centro
686,True,20,Casa,7,Ineficiente,Centro
522,False,15,Casa,5,Eficiente,Centro
716,True,21,Casa,2,Moderado,Sur
618,False,18,Casa,5,Eficiente,Sur
356,True,7,Departamento,9,Ineficiente,Centro
510,False,12,Departamento,12,Ineficiente,Norte
436,True,9,Departamento,8,Ineficiente,Centro
583,False,20,Casa,2,Moderado,Centro
573,True,8,Casa,11,Ineficiente,Norte
581,True,11,Casa,10,Ineficiente,Centro
526,False,9,Casa,7,Moderado,Sur
666,False,23,Casa,3,Moderado,Norte
453,True,10,Casa,4,Moderado,Centro
755,True,24,Casa,8,Ineficiente,Centro
557,True,12,Casa,4,Moderado,Centro
443,True,11,Departamento,4,Moderado,Norte
522,True,13,Departamento,6,Ineficiente,Sur
454,True,14,Departamento,4,Ineficiente,Centro
411,True,14,Departamento,4,Moderado,Centro
581,True,8,Casa,12,Ineficiente,Centro
408,True,10,Departamento,6,Ineficiente,Centro
484,False,13,Departamento,6,Moderado,Sur
482,True,9,Casa,10,Ineficiente,Centro
675,False,24,Casa,2,Moderado,Centro
328,True,6,Departamento,2,Moderado,Sur
697,True,19,Casa,12,Ineficiente,Centro
539,True,11,Casa,10,Ineficiente,Centro
685,True,20,Casa,6,Ineficiente,Norte
485,False,11,Casa,5,Moderado,Sur
534,True,14,Casa,3,Ineficiente,Centro
733,True,21,Casa,10,Ineficiente,Centro
580,False,16,Casa,7,Moderado,Centro
545,False,8,Casa,10,Ineficiente,Norte
429,True,12,Departamento,6,Ineficiente,Centro
486,True,11,Casa,5,Moderado,Norte
478,True,8,Casa,8,Ineficiente,Centro
652,True,17,Casa,6,Moderado,Centro
340,True,5,Departamento,9,Ineficiente,Centro
787,True,22,Casa,9,Ineficiente,Centro
487,False,10,Casa,3,Eficiente,Sur
279,True,6,Departamento,6,Ineficiente,Centro
481,True,9,Departamento,11,Ineficiente,Norte
715,False,20,Casa,9,Moderado,Norte
364,True,8,Departamento,4,Ineficiente,Centro
644,True,11,Casa,8,Ineficiente,Sur
528,False,11,Casa,4,Moderado,Sur
724,True,18,Casa,7,Ineficiente,Sur
549,True,14,Casa,3,Moderado,Centro
332,True,6,Departamento,7,Ineficiente,Centro
616,True,18,Casa,7,Ineficiente,Centro
655,False,17,Casa,9,Moderado,Norte
446,True,10,Departamento,6,Ineficiente,Norte
432,True,13,Departamento,2,Moderado,Sur
728,True,19,Casa,9,Ineficiente,Centro
461,False,12,Departamento,10,Ineficiente,Centro
526,True,14,Casa,2,Moderado,Norte
437,True,7,Departamento,6,Ineficiente,Sur
356,False,10,Departamento,7,Moderado,Centro
374,False,13,Departamento,5,Moderado,Centro
853,True,21,Casa,12,Ineficiente,Sur
621,True,19,Casa,3,Ineficiente,Centro
688,True,18,Casa,6,Ineficiente,Centro
539,True,12,Casa,5,Moderado,Norte
706,False,23,Casa,8,Moderado,Norte
533,True,14,Departamento,7,Ineficiente,Sur
528,True,12,Casa,4,Moderado,Centro
755,True,23,Casa,10,Ineficiente,Centro
360,False,13,Departamento,5,Eficiente,Centro
556,True,9,Casa,12,Ineficiente,Centro
364,True,8,Departamento,6,Ineficiente,Norte
453,False,11,Casa,4,Moderado,Centro
704,True,20,Casa,9,Ineficiente,Centro
707,True,17,Casa,12,Ineficiente,Centro
798,True,24,Casa,8,Ineficiente,Sur
555,True,13,Departamento,12,Ineficiente,Centro
820,True,22,Casa,12,Ineficiente,Norte
630,True,15,Casa,8,Ineficiente,Centro
616,True,10,Casa,9,Ineficiente,Sur
744,True,24,Casa,8,Ineficiente,Centro
489,True,13,Departamento,4,Ineficiente,Norte
617,True,20,Casa,4,Moderado,Centro
362,True,12,Departamento,3,Moderado,Centro
380,True,9,Departamento,2,Ineficiente,Centro
557,False,11,Casa,6,Moderado,Sur
442,True,7,Departamento,5,Ineficiente,Sur
739,True,20,Casa,12,Ineficiente,Centro
544,False,17,Casa,3,Eficiente,Centro
660,True,21,Casa,2,Ineficiente,Centro
403,False,12,Departamento,4,Moderado,Norte
351,False,7,Departamento,7,Moderado,Sur
465,False,14,Casa,3,Moderado,Centro
421,False,8,Departamento,11,Ineficiente,Norte
584,True,15,Casa,8,Ineficiente,Centro
676,False,20,Casa,12,Ineficiente,Centro
728,True,21,Casa,8,Ineficiente,Centro
520,True,13,Departamento,12,Ineficiente,Centro
387,False,12,Departamento,4,Moderado,Centro
732,True,23,Casa,2,Moderado,Sur
629,False,18,Casa,10,Moderado,Centro
813,True,23,Casa,12,Ineficiente,Centro
674,True,21,Casa,6,Moderado,Centro
444,True,10,Casa,3,Moderado,Centro
453,True,12,Departamento,9,Ineficiente,Centro
551,True,10,Casa,11,Ineficiente,Centro
619,True,11,Casa,11,Ineficiente,Centro
526,True,12,Casa,5,Moderado,Norte
408,False,4,Departamento,12,Ineficiente,Sur
439,True,8,Departamento,11,Ineficiente,Centro
677,False,19,Casa,8,Moderado,Centro
587,True,14,Departamento,6,Ineficiente,Norte
544,True,12,Casa,4,Ineficiente,Centro
544,True,8,Casa,11,Ineficiente,Centro
533,False,11,Casa,9,Moderado,Sur
593,True,19,Casa,3,Moderado,Centro
680,True,19,Casa,2,Moderado,Sur
327,False,11,Departamento,6,Moderado,Centro
466,True,9,Departamento,12,Ineficiente,Centro
272,False,7,Departamento,5,Eficiente,Norte
909,True,24,Casa,12,Ineficiente,Sur
800,True,24,Casa,11,Ineficiente,Centro
502,True,11,Departamento,8,Ineficiente,Sur
604,True,11,Casa,10,Ineficiente,Sur
620,False,18,Casa,7,Moderado,Sur
806,False,24,Casa,12,Moderado,Centro
328,True,7,Departamento,2,Moderado,Centro
461,False,9,Casa,9,Moderado,Centro
571,True,13,Casa,3,Moderado,Norte
339,True,8,Departamento,5,Ineficiente,Centro
556,True,12,Casa,4,Moderado,Norte
635,True,16,Casa,7,Ineficiente,Centro
604,True,15,Casa,3,Ineficiente,Norte
660,True,15,Casa,6,Ineficiente,Norte
499,True,11,Departamento,12,Ineficiente,Centro
500,False,10,Casa,10,Moderado,Centro
444,False,12,Casa,4,Eficiente,Centro
335,True,7,Departamento,3,Ineficiente,Norte
327,True,7,Departamento,3,Ineficiente,Centro
429,True,9,Departamento,10,Ineficiente,Norte
563,False,14,Casa,7,Moderado,Centro
489,True,12,Casa,3,Moderado,Centro
316,True,8,Departamento,4,Moderado,Centro
240,False,8,Departamento,2,Eficiente,Centro
459,True,9,Casa,3,Moderado,Centro
640,True,20,Casa,3,Ineficiente,Centro
842,True,23,Casa,12,Ineficiente,Centro
221,True,4,Departamento,3,Moderado,Centro
551,False,15,Casa,8,Moderado,Centro
564,True,13,Casa,4,Ineficiente,Norte
622,True,14,Casa,12,Ineficiente,Centro
277,True,4,Departamento,5,Ineficiente,Centro
278,True,5,Departamento,3,Ineficiente,Centro
585,True,12,Casa,6,Ineficiente,Norte
450,True,6,Departamento,10,Ineficiente,Norte
526,True,13,Departamento,10,Ineficiente,Sur
529,True,10,Casa,8,Ineficiente,Centro
646,True,15,Casa,9,Ineficiente,Norte
615,True,16,Casa,6,Ineficiente,Centro
344,False,9,Departamento,6,Moderado,Centro
634,True,17,Casa,4,Moderado,Sur
327,False,7,Departamento,7,Moderado,Norte
253,True,4,Departamento,2,Ineficiente,Centro
668,False,20,Casa,4,Moderado,Sur
503,True,10,Departamento,12,Ineficiente,Norte
441,True,8,Casa,3,Moderado,Centro
815,True,22,Casa,8,Ineficiente,Sur
467,True,12,Departamento,10,Ineficiente,Centro
264,False,7,Departamento,5,Moderado,Centro
493,True,8,Casa,8,Ineficiente,Norte
419,True,7,Departamento,9,Ineficiente,Norte
430,False,13,Departamento,11,Ineficiente,Centro
667,True,18,Casa,3,Moderado,Sur
379,True,6,Departamento,8,Ineficiente,Centro
446,True,9,Casa,4,Moderado,Centro
777,True,21,Casa,9,Ineficiente,Sur
567,False,13,Casa,7,Moderado,Centro
342,True,4,Departamento,4,Ineficiente,Norte
377,True,8,Departamento,9,Ineficiente,Centro
794,True,19,Casa,12,Ineficiente,Sur
685,True,18,Casa,4,Ineficiente,Sur
472,True,9,Departamento,10,Ineficiente,Norte
614,True,10,Casa,12,Ineficiente,Centro
357,True,9,Departamento,4,Ineficiente,Centro
315,False,7,Departamento,2,Eficiente,Sur
662,True,18,Casa,3,Ineficiente,Norte
342,True,6,Departamento,5,Ineficiente,Centro
616,True,8,Casa,12,Ineficiente,Sur
401,False,14,Departamento,3,Moderado,Centro
328,True,9,Departamento,5,Ineficiente,Centro
331,False,8,Departamento,5,Moderado,Norte
496,False,12,Casa,5,Moderado,Centro
202,False,4,Departamento,2,Eficiente,Centro
859,True,23,Casa,10,Ineficiente,Sur
766,True,19,Casa,11,Ineficiente,Centro
701,True,19,Casa,12,Ineficiente,Centro
504,False,10,Casa,8,Moderado,Centro
429,False,9,Casa,3,Eficiente,Norte
351,False,10,Departamento,4,Moderado,Centro
467,True,12,Departamento,9,Ineficiente,Centro
706,True,14,Casa,8,Ineficiente,Sur
406,True,11,Departamento,5,Ineficiente,Centro
612,True,18,Casa,5,Ineficiente,Centro
567,True,14,Departamento,10,Ineficiente,Norte
501,True,12,Departamento,6,Ineficiente,Sur
790,False,21,Casa,12,Ineficiente,Norte
336,True,6,Departamento,6,Ineficiente,Centro
555,False,11,Casa,8,Ineficiente,Centro
713,False,24,Casa,2,Moderado,Sur
316,True,7,Departamento,4,Ineficiente,Centro
445,True,10,Casa,3,Moderado,Centro
697,True,17,Casa,12,Ineficiente,Centro
778,True,22,Casa,11,Ineficiente,Centro
398,True,9,Departamento,7,Ineficiente,Centro
570,True,10,Casa,12,Ineficiente,Centro
560,False,14,Casa,7,Moderado,Norte
422,True,6,Departamento,11,Ineficiente,Sur
372,False,11,Departamento,2,Eficiente,Sur
690,False,21,Casa,7,Moderado,Centro
848,True,21,Casa,11,Ineficiente,Sur
603,True,18,Casa,3,Moderado,Centro
464,False,8,Casa,12,Ineficiente,Centro
500,True,11,Casa,5,Ineficiente,Centro
479,True,11,Departamento,7,Ineficiente,Centro
388,False,12,Departamento,4,Moderado,Centro
314,True,6,Departamento,4,Ineficiente,Centro
434,False,9,Casa,4,Moderado,Centro
405,True,9,Departamento,5,Ineficiente,Centro
624,True,16,Casa,10,Ineficiente,Centro
424,False,13,Departamento,5,Moderado,Norte
404,False,11,Departamento,5,Moderado,Sur
661,True,19,Casa,5,Ineficiente,Centro
452,False,14,Departamento,8,Ineficiente,Centro
524,False,13,Casa,6,Moderado,Centro
366,True,11,Departamento,3,Ineficiente,Centro
579,True,8,Casa,8,Ineficiente,Sur
525,True,13,Casa,4,Moderado,Centro
450,True,8,Departamento,12,Ineficiente,Centro
590,True,14,Casa,2,Moderado,Norte
436,True,8,Departamento,10,Ineficiente,Centro
566,True,10,Casa,6,Moderado,Sur
342,False,5,Departamento,11,Ineficiente,Centro
365,False,11,Departamento,2,Eficiente,Centro
689,True,16,Casa,12,Ineficiente,Centro
565,False,20,Casa,2,Eficiente,Centro
553,True,15,Casa,2,Moderado,Centro
670,True,17,Casa,10,Ineficiente,Centro
726,True,24,Casa,9,Ineficiente,Centro
507,False,14,Departamento,12,Ineficiente,Centro
372,False,7,Departamento,7,Moderado,Sur
512,False,14,Departamento,11,Ineficiente,Centro
381,False,12,Departamento,7,Moderado,Centro
353,True,9,Departamento,7,Ineficiente,Centro
362,False,11,Departamento,5,Moderado,Centro
704,True,21,Casa,6,Ineficiente,Centro
513,True,13,Departamento,11,Ineficiente,Centro
292,False,8,Departamento,4,Moderado,Centro
495,False,13,Casa,4,Eficiente,Norte
667,True,13,Casa,11,Ineficiente,Sur
638,True,17,Casa,8,Ineficiente,Centro
563,True,10,Casa,6,Ineficiente,Norte
514,True,14,Departamento,9,Ineficiente,Centro
694,True,18,Casa,6,Ineficiente,Sur
714,True,17,Casa,5,Moderado,Sur
276,True,5,Departamento,4,Ineficiente,Centro
487,False,11,Casa,3,Eficiente,Norte
387,False,8,Casa,4,Moderado,Centro
799,True,21,Casa,8,Ineficiente,Norte
396,False,7,Departamento,9,Moderado,Sur
439,True,10,Departamento,6,Ineficiente,Norte
781,True,22,Casa,12,Ineficiente,Centro
389,True,12,Departamento,2,Ineficiente,Centro
520,True,11,Casa,4,Ineficiente,Centro
406,True,10,Departamento,5,Ineficiente,Centro
439,True,9,Departamento,11,Ineficiente,Centro
521,True,13,Departamento,5,Ineficiente,Norte
686,True,22,Casa,2,Ineficiente,Centro
401,False,10,Departamento,11,Ineficiente,Centro
504,True,13,Departamento,10,Ineficiente,Norte
573,False,14,Casa,11,Ineficiente,Centro
431,True,12,Departamento,5,Ineficiente,Centro
556,False,17,Casa,3,Moderado,Centro
538,True,10,Departamento,10,Ineficiente,Sur
598,False,17,Casa,5,Moderado,Sur
281,False,4,Departamento,5,Eficiente,Sur
737,True,21,Casa,12,Ineficiente,Centro
614,False,18,Casa,7,Moderado,Norte
571,True,13,Casa,9,Ineficiente,Centro
485,False,8,Casa,6,Moderado,Sur
684,True,14,Casa,9,Ineficiente,Sur
485,True,10,Casa,2,Moderado,Sur
648,True,18,Casa,5,Moderado,Norte
500,True,12,Casa,2,Moderado,Sur
460,True,9,Casa,4,Moderado,Centro
499,False,13,Departamento,12,Ineficiente,Norte
688,True,17,Casa,8,Ineficiente,Centro
426,False,14,Departamento,2,Moderado,Norte
338,True,7,Departamento,6,Ineficiente,Centro
278,True,7,Departamento,2,Moderado,Centro
525,True,13,Casa,7,Ineficiente,Centro
383,False,11,Departamento,10,Ineficiente,Centro
643,True,17,Casa,4,Moderado,Sur
731,True,20,Casa,12,Ineficiente,Centro
508,True,8,Casa,12,Ineficiente,Centro
478,True,10,Departamento,7,Ineficiente,Sur
512,False,10,Casa,5,Moderado,Sur
645,True,16,Casa,7,Ineficiente,Norte
373,True,8,Departamento,3,Moderado,Centro
323,True,9,Departamento,5,Ineficiente,Centro
688,True,17,Casa,8,Ineficiente,Norte
725,True,19,Casa,12,Ineficiente,Centro
527,True,14,Departamento,7,Ineficiente,Sur
567,True,10,Casa,10,Ineficiente,Norte
664,True,12,Casa,12,Ineficiente,Sur
827,True,24,Casa,8,Ineficiente,Sur
345,True,7,Departamento,2,Moderado,Sur
340,True,8,Departamento,7,Ineficiente,Centro
524,True,12,Departamento,12,Ineficiente,Sur
347,True,9,Departamento,4,Moderado,Centro
774,True,24,Casa,9,Ineficiente,Centro
529,False,15,Casa,2,Eficiente,Norte
666,True,14,Casa,11,Ineficiente,Norte
519,True,14,Casa,3,Ineficiente,Centro
683,True,22,Casa,4,Moderado,Centro
333,True,9,Departamento,4,Ineficiente,Centro
526,False,14,Departamento,8,Moderado,Norte
305,True,4,Departamento,9,Ineficiente,Centro
791,True,22,Casa,10,Ineficiente,Norte
363,False,7,Departamento,8,Moderado,Sur
319,False,5,Departamento,9,Ineficiente,Norte
780,False,22,Casa,12,Ineficiente,Norte
406,True,10,Departamento,7,Ineficiente,Centro
368,False,8,Casa,3,Moderado,Centro
513,True,14,Casa,2,Ineficiente,Centro
455,True,10,Casa,4,Ineficiente,Centro
813,True,21,Casa,10,Ineficiente,Sur
734,True,19,Casa,8,Ineficiente,Centro
289,True,5,Departamento,3,Moderado,Norte
205,False,4,Departamento,2,Eficiente,Centro
404,True,9,Departamento,3,Ineficiente,Sur
272,False,6,Departamento,4,Moderado,Centro
800,True,23,Casa,7,Ineficiente,Norte
468,True,11,Departamento,10,Ineficiente,Centro
586,True,13,Casa,9,Ineficiente,Centro
600,True,13,Casa,11,Ineficiente,Centro
619,True,13,Casa,10,Ineficiente,Norte
678,True,14,Casa,12,Ineficiente,Norte
770,True,23,Casa,12,Ineficiente,Centro
626,True,16,Casa,9,Ineficiente,Centro
683,False,20,Casa,8,Moderado,Centro
411,True,10,Departamento,7,Ineficiente,Centro
519,True,8,Casa,9,Ineficiente,Centro
695,True,15,Casa,7,Ineficiente,Sur
534,True,11,Casa,3,Moderado,Sur
477,False,14,Departamento,10,Ineficiente,Centro
784,False,24,Casa,10,Moderado,Norte
447,False,10,Casa,4,Moderado,Norte
485,True,8,Casa,10,Ineficiente,Centro
441,False,8,Casa,3,Moderado,Norte
646,True,16,Casa,4,Ineficiente,Sur
631,True,12,Casa,7,Ineficiente,Norte
581,True,14,Casa,5,Ineficiente,Centro
523,False,13,Casa,9,Ineficiente,Centro
722,True,24,Casa,2,Moderado,Centro
405,True,8,Departamento,7,Ineficiente,Norte
626,False,20,Casa,3,Moderado,Centro
658,True,19,Casa,7,Ineficiente,Centro
500,True,11,Casa,2,Moderado,Sur
435,True,13,Departamento,3,Ineficiente,Norte
622,True,12,Casa,10,Ineficiente,Sur
538,False,12,Casa,7,Moderado,Sur
382,True,8,Departamento,9,Ineficiente,Centro
641,False,18,Casa,8,Moderado,Centro
719,True,15,Casa,10,Ineficiente,Norte
616,False,15,Casa,10,Ineficiente,Sur
536,True,12,Departamento,12,Ineficiente,Centro
608,False,20,Casa,5,Moderado,Centro
339,True,5,Departamento,8,Ineficiente,Centro
260,False,5,Departamento,6,Moderado,Norte
846,True,24,Casa,8,Ineficiente,Sur
654,True,20,Casa,5,Moderado,Norte
672,True,16,Casa,11,Ineficiente,Centro
512,False,9,Casa,12,Moderado,Centro
885,True,24,Casa,12,Ineficiente,Sur
384,True,13,Departamento,2,Ineficiente,Centro
299,False,7,Departamento,5,Moderado,Centro
331,False,5,Departamento,11,Ineficiente,Centro
593,True,17,Casa,4,Moderado,Centro
573,True,14,Departamento,10,Ineficiente,Norte
380,True,7,Departamento,6,Ineficiente,Norte
425,False,14,Departamento,5,Moderado,Centro
538,False,13,Casa,9,Moderado,Centro
451,False,13,Departamento,6,Moderado,Norte
541,True,13,Casa,4,Ineficiente,Centro
415,True,8,Casa,3,Moderado,Centro
562,True,10,Casa,9,Ineficiente,Sur
409,True,9,Departamento,3,Ineficiente,Sur
381,False,8,Departamento,9,Ineficiente,Centro
594,True,15,Casa,6,Ineficiente,Centro
792,True,24,Casa,9,Ineficiente,Centro
580,False,15,Casa,6,Moderado,Norte
719,True,24,Casa,2,Ineficiente,Centro
672,True,16,Casa,12,Ineficiente,Centro
674,False,19,Casa,12,Moderado,Centro
367,False,8,Departamento,3,Moderado,Sur
594,False,18,Casa,7,Moderado,Centro
513,True,11,Casa,4,Moderado,Centro
758,True,21,Casa,9,Ineficiente,Centro
393,True,9,Departamento,6,Ineficiente,Centro
242,False,7,Departamento,4,Eficiente,Centro
439,True,9,Departamento,11,Ineficiente,Centro
452,False,9,Casa,8,Ineficiente,Centro
610,True,15,Casa,9,Ineficiente,Centro
566,True,11,Casa,5,Ineficiente,Sur
371,False,6,Departamento,12,Ineficiente,Centro
446,False,11,Departamento,10,Moderado,Norte
314,True,5,Departamento,7,Ineficiente,Centro
279,False,9,Departamento,2,Eficiente,Centro
439,False,11,Departamento,6,Ineficiente,Norte
679,False,23,Casa,6,Moderado,Centro
387,False,9,Departamento,8,Moderado,Sur
514,False,11,Casa,8,Moderado,Sur
567,False,13,Casa,7,Moderado,Norte
537,True,8,Casa,9,Ineficiente,Sur
549,True,14,Casa,3,Ineficiente,Centro
451,True,8,Casa,8,Ineficiente,Centro
633,True,15,Casa,11,Ineficiente,Centro
547,True,10,Casa,8,Ineficiente,Sur
459,True,8,Casa,5,Ineficiente,Centro
492,False,8,Casa,11,Ineficiente,Centro
496,False,14,Casa,3,Moderado,Centro
637,True,20,Casa,5,Ineficiente,Centro
470,True,8,Casa,5,Ineficiente,Norte
375,False,7,Departamento,7,Moderado,Sur
369,False,12,Departamento,8,Moderado,Centro
