region,tipo_inmueble,cantidad_equipos,horas_alto_consumo,uso_horario_pico,consumo_kwh,categoria
Centro,Casa,20,4,False,281,Moderado
Centro,Casa,16,4,True,292,Ineficiente
Sur,Departamento,13,3,True,253,Ineficiente
Centro,Casa,19,6,False,273,Moderado
Norte,Casa,12,2,False,235,Eficiente
Sur,Casa,19,6,True,300,Ineficiente
Sur,Casa,8,5,False,238,Moderado
Norte,Casa,23,5,False,283,Moderado
Centro,Departamento,6,6,True,142,Ineficiente
Centro,Departamento,5,4,True,147,Ineficiente
Centro,Casa,20,3,False,230,Eficiente
Centro,Casa,24,2,False,302,Moderado
Centro,Casa,24,4,True,313,Ineficiente
Sur,Casa,11,6,True,245,Moderado
Centro,Departamento,6,6,True,187,Ineficiente
Norte,Casa,14,3,False,227,Eficiente
Centro,Casa,10,3,True,206,Moderado
Centro,Departamento,14,6,True,208,Ineficiente
Centro,Casa,19,4,False,194,Eficiente
Centro,Casa,22,4,True,324,Moderado
Centro,Casa,18,4,False,246,Moderado
Centro,Casa,17,2,False,232,Moderado
Centro,Casa,9,2,False,186,Eficiente
Centro,Casa,11,4,False,191,Moderado
Centro,Casa,24,6,False,275,Eficiente
Centro,Departamento,8,3,True,137,Moderado
Centro,Casa,15,5,False,247,Moderado
Centro,Casa,21,3,False,261,Moderado
Sur,Casa,11,3,True,277,Moderado
Sur,Casa,13,5,True,304,Moderado
Centro,Casa,11,4,True,239,Ineficiente
Centro,Casa,10,3,True,235,Ineficiente
Norte,Casa,13,5,True,246,Moderado
Centro,Departamento,8,6,True,183,Ineficiente
Centro,Casa,21,6,False,267,Moderado
Sur,Casa,19,6,True,306,Moderado
Sur,Departamento,5,4,True,189,Moderado
Centro,Casa,15,3,True,260,Ineficiente
Centro,Casa,9,3,True,196,Moderado
Centro,Casa,20,2,False,250,Eficiente
Centro,Casa,15,6,True,274,Ineficiente
Norte,Casa,23,4,True,313,Moderado
Centro,Casa,11,5,False,218,Moderado
Centro,Casa,23,4,True,287,Moderado
Centro,Casa,13,3,False,214,Eficiente
Centro,Casa,11,6,True,207,Ineficiente
Norte,Casa,23,2,True,342,Ineficiente
Centro,Casa,20,4,True,298,Ineficiente
Centro,Casa,12,2,True,259,Moderado
Norte,Casa,22,3,True,295,Moderado
Centro,Departamento,7,5,True,172,Ineficiente
Centro,Casa,14,4,False,217,Eficiente
Centro,Casa,21,3,False,232,Eficiente
Centro,Casa,14,6,True,255,Ineficiente
Centro,Casa,14,4,True,254,Ineficiente
Sur,Departamento,4,2,False,177,Eficiente
Centro,Departamento,4,4,True,122,Moderado
Centro,Casa,17,3,True,268,Ineficiente
Centro,Casa,14,3,True,244,Moderado
Centro,Casa,14,2,False,204,Eficiente
Centro,Departamento,14,3,True,195,Moderado
Sur,Casa,12,4,False,258,Moderado
Centro,Casa,8,2,True,188,Moderado
Centro,Casa,21,3,True,282,Ineficiente
Sur,Casa,20,3,True,309,Moderado
Norte,Casa,15,4,True,239,Moderado
Centro,Casa,15,3,True,263,Moderado
Centro,Casa,17,4,False,228,Eficiente
Centro,Casa,24,6,True,347,Ineficiente
Norte,Casa,13,4,False,256,Eficiente
Centro,Casa,22,5,True,351,Ineficiente
Centro,Casa,22,3,True,302,Moderado
Centro,Casa,23,6,True,327,Ineficiente
Centro,Casa,15,2,True,252,Moderado
Centro,Casa,22,5,False,284,Moderado
Norte,Casa,10,2,False,223,Eficiente
Centro,Casa,13,5,False,214,Eficiente
Norte,Casa,15,6,True,291,Moderado
Sur,Casa,23,6,True,353,Ineficiente
Centro,Departamento,4,6,False,91,Eficiente
Centro,Casa,20,5,False,279,Moderado
Centro,Departamento,6,4,True,92,Moderado
Centro,Casa,20,2,True,285,Moderado
Centro,Casa,15,4,False,246,Moderado
Centro,Casa,21,4,False,278,Moderado
Centro,Casa,18,3,True,250,Moderado
Centro,Casa,13,2,True,256,Ineficiente
Norte,Casa,8,5,False,237,Moderado
Centro,Casa,9,3,True,216,Moderado
Centro,Casa,20,3,True,317,Ineficiente
Norte,Casa,8,6,True,273,Ineficiente
Centro,Casa,11,5,True,214,Ineficiente
Centro,Casa,9,4,False,164,Eficiente
Norte,Casa,23,4,True,340,Ineficiente
Centro,Casa,10,4,False,127,Eficiente
Centro,Casa,24,6,True,318,Moderado
Centro,Casa,12,4,False,190,Eficiente
Norte,Casa,15,2,True,256,Moderado
Centro,Departamento,13,4,True,171,Moderado
Centro,Departamento,14,4,False,174,Moderado
Centro,Casa,8,2,True,203,Moderado
Centro,Casa,8,6,True,245,Ineficiente
Centro,Casa,22,3,True,303,Ineficiente
Sur,Casa,24,5,True,322,Moderado
Centro,Casa,9,6,True,219,Ineficiente
Centro,Casa,24,4,False,316,Moderado
Sur,Departamento,6,3,True,177,Moderado
Centro,Casa,19,5,True,296,Ineficiente
Centro,Casa,11,5,True,251,Ineficiente
Norte,Casa,20,5,True,313,Moderado
Centro,Casa,11,2,False,194,Eficiente
Centro,Casa,14,2,False,219,Eficiente
Centro,Casa,21,3,True,278,Ineficiente
Centro,Casa,16,4,True,252,Moderado
Centro,Casa,8,3,True,178,Moderado
Centro,Departamento,12,4,True,179,Moderado
Norte,Casa,11,6,True,268,Moderado
Centro,Casa,8,5,True,216,Moderado
Centro,Casa,17,5,True,246,Ineficiente
Centro,Departamento,5,2,True,110,Moderado
Centro,Casa,22,6,True,297,Moderado
Centro,Casa,10,6,True,196,Moderado
Centro,Departamento,6,4,False,127,Eficiente
Norte,Departamento,9,6,True,185,Ineficiente
Centro,Casa,20,2,True,285,Moderado
Centro,Departamento,8,4,True,181,Ineficiente
Sur,Casa,11,3,False,198,Eficiente
Centro,Casa,11,4,True,209,Moderado
Centro,Casa,18,3,True,235,Moderado
Centro,Casa,14,4,True,206,Moderado
Centro,Casa,18,5,False,261,Eficiente
Centro,Casa,18,3,False,245,Eficiente
Centro,Casa,17,2,True,242,Moderado
Norte,Casa,12,3,False,199,Eficiente
Sur,Casa,20,3,False,273,Eficiente
Centro,Casa,19,4,False,256,Moderado
Centro,Casa,17,5,False,239,Moderado
Norte,Casa,14,4,True,245,Ineficiente
Sur,Casa,19,4,False,301,Eficiente
Centro,Casa,22,5,True,309,Moderado
Centro,Departamento,13,4,True,176,Moderado
Sur,Casa,21,5,True,327,Moderado
Centro,Casa,19,2,True,285,Moderado
Centro,Casa,18,5,True,290,Moderado
Norte,Casa,12,6,False,220,Eficiente
Centro,Casa,23,5,True,344,Ineficiente
Centro,Departamento,14,5,True,204,Moderado
Centro,Casa,12,6,True,254,Ineficiente
Centro,Casa,23,5,True,289,Moderado
Centro,Casa,19,3,False,244,Moderado
Centro,Casa,9,4,False,164,Eficiente
Norte,Casa,13,4,True,222,Moderado
Centro,Casa,11,2,False,186,Eficiente
Centro,Casa,20,2,True,268,Moderado
Centro,Casa,17,6,False,270,Moderado
Centro,Casa,24,3,True,296,Moderado
Centro,Departamento,13,2,False,166,Eficiente
Centro,Casa,22,4,True,290,Moderado
Centro,Casa,15,2,False,195,Eficiente
Centro,Casa,10,2,True,221,Moderado
Centro,Casa,24,5,True,305,Ineficiente
Norte,Departamento,13,2,False,172,Eficiente
Centro,Casa,20,6,True,271,Moderado
Centro,Casa,23,4,False,247,Moderado
Centro,Departamento,9,6,False,162,Moderado
Centro,Casa,11,6,True,230,Ineficiente
Sur,Departamento,7,3,True,207,Moderado
Centro,Casa,20,5,False,275,Moderado
Centro,Casa,17,6,False,224,Moderado
Centro,Casa,21,3,True,287,Moderado
Norte,Casa,19,4,True,297,Moderado
Sur,Departamento,7,4,True,214,Ineficiente
Centro,Casa,14,3,True,262,Ineficiente
Centro,Casa,16,6,True,232,Moderado
Centro,Casa,15,6,False,256,Moderado
Centro,Casa,20,5,False,284,Moderado
Centro,Casa,21,5,False,255,Eficiente
Centro,Departamento,13,4,True,195,Ineficiente
Centro,Casa,15,5,True,212,Moderado
Centro,Casa,23,3,False,274,Eficiente
Centro,Casa,18,4,False,225,Eficiente
Centro,Casa,23,6,False,301,Moderado
Centro,Casa,21,4,True,300,Ineficiente
Centro,Casa,10,2,True,203,Moderado
Centro,Departamento,12,4,True,192,Ineficiente
Centro,Casa,10,5,True,204,Ineficiente
Centro,Casa,11,3,False,169,Eficiente
Centro,Casa,12,6,True,281,Ineficiente
Sur,Departamento,4,6,False,178,Moderado
Centro,Casa,9,5,True,215,Moderado
Centro,Casa,19,5,True,278,Ineficiente
Norte,Casa,12,5,False,277,Moderado
Centro,Casa,12,2,True,252,Moderado
Centro,Casa,8,3,False,165,Eficiente
Centro,Casa,11,2,False,167,Eficiente
Centro,Casa,19,5,False,259,Moderado
Sur,Casa,19,3,True,305,Moderado
Centro,Departamento,11,5,True,168,Moderado
Centro,Departamento,9,3,True,190,Ineficiente
Norte,Casa,17,6,False,279,Moderado
Centro,Casa,24,2,True,294,Ineficiente
Centro,Casa,24,5,True,309,Ineficiente
Centro,Casa,9,5,True,213,Moderado
Sur,Casa,11,4,True,252,Eficiente
Sur,Casa,18,6,False,284,Moderado
Centro,Casa,24,5,True,359,Ineficiente
Centro,Departamento,7,2,True,125,Eficiente
Centro,Casa,9,6,True,173,Moderado
Norte,Casa,13,5,False,249,Moderado
Centro,Casa,16,2,False,244,Eficiente
Norte,Casa,12,4,True,252,Moderado
Centro,Casa,16,4,True,224,Moderado
Centro,Casa,15,2,True,237,Moderado
Centro,Casa,15,6,True,249,Ineficiente
Centro,Casa,13,2,True,252,Ineficiente
Centro,Casa,10,2,True,188,Moderado
Centro,Casa,12,4,False,208,Moderado
Norte,Departamento,7,4,False,160,Eficiente
Centro,Departamento,7,4,True,136,Moderado
Centro,Departamento,9,5,True,161,Moderado
Centro,Casa,14,5,True,256,Moderado
Centro,Casa,12,3,True,159,Moderado
Centro,Departamento,8,5,True,193,Ineficiente
Centro,Casa,22,6,False,263,Moderado
Centro,Casa,9,6,True,218,Ineficiente
Centro,Casa,20,4,False,232,Eficiente
Centro,Casa,23,2,True,322,Ineficiente
Centro,Departamento,4,4,False,108,Eficiente
Centro,Casa,15,2,False,219,Eficiente
Norte,Casa,13,4,False,242,Eficiente
Centro,Casa,14,4,True,264,Ineficiente
Centro,Casa,14,6,False,205,Eficiente
Centro,Departamento,5,2,True,124,Ineficiente
Norte,Casa,12,3,False,244,Eficiente
Norte,Casa,8,3,True,207,Moderado
Sur,Departamento,13,4,True,263,Ineficiente
Centro,Casa,10,4,True,219,Moderado
Norte,Casa,15,6,True,271,Moderado
Centro,Casa,16,2,True,260,Moderado
Centro,Casa,22,4,False,270,Eficiente
Centro,Casa,17,3,True,276,Ineficiente
Norte,Casa,9,2,False,183,Eficiente
Centro,Casa,12,4,True,246,Moderado
Centro,Casa,20,2,True,283,Moderado
Norte,Departamento,10,6,True,198,Ineficiente
Centro,Casa,8,3,True,159,Moderado
Sur,Casa,22,2,True,338,Moderado
Centro,Casa,23,3,True,322,Moderado
Centro,Casa,16,4,True,260,Moderado
Norte,Casa,8,5,False,156,Eficiente
Norte,Departamento,7,2,True,186,Moderado
Centro,Departamento,13,3,False,173,Eficiente
Centro,Casa,18,2,False,248,Eficiente
Centro,Departamento,6,4,False,120,Eficiente
Centro,Casa,9,4,False,144,Eficiente
Sur,Casa,21,3,True,338,Moderado
Centro,Casa,13,6,False,216,Moderado
Centro,Departamento,4,2,True,108,Eficiente
Centro,Casa,23,2,True,330,Moderado
Sur,Casa,19,4,True,329,Ineficiente
Centro,Casa,18,2,False,240,Eficiente
Norte,Casa,13,3,False,208,Eficiente
Centro,Casa,10,5,True,200,Moderado
Centro,Departamento,9,4,True,178,Ineficiente
Sur,Departamento,7,5,False,134,Eficiente
Norte,Casa,18,2,False,267,Eficiente
Centro,Departamento,6,6,True,169,Ineficiente
Centro,Casa,8,3,True,223,Ineficiente
Centro,Departamento,14,2,False,187,Eficiente
Centro,Casa,19,3,False,270,Eficiente
Norte,Casa,22,2,True,297,Moderado
Centro,Casa,12,2,False,164,Eficiente
Centro,Departamento,4,2,True,126,Moderado
Sur,Casa,23,4,False,329,Moderado
Centro,Casa,19,5,True,303,Ineficiente
Centro,Casa,19,6,True,317,Ineficiente
Centro,Casa,10,5,False,171,Eficiente
Centro,Casa,9,5,True,230,Ineficiente
Centro,Casa,14,3,False,168,Eficiente
Centro,Departamento,12,4,False,169,Moderado
Centro,Casa,14,4,False,231,Eficiente
Centro,Casa,18,2,True,230,Moderado
Centro,Casa,18,5,False,263,Moderado
Norte,Departamento,14,6,False,186,Eficiente
Sur,Departamento,12,3,False,191,Eficiente
Norte,Casa,21,4,True,329,Ineficiente
Centro,Casa,18,2,True,254,Ineficiente
Centro,Casa,11,6,True,225,Ineficiente
Sur,Casa,24,5,True,364,Moderado
Centro,Departamento,7,6,False,154,Moderado
Centro,Casa,10,4,True,214,Moderado
Centro,Casa,17,3,False,265,Moderado
Centro,Casa,22,5,True,297,Ineficiente
Centro,Departamento,9,3,True,187,Ineficiente
Centro,Casa,10,6,True,235,Ineficiente
Norte,Casa,14,6,True,286,Ineficiente
Sur,Casa,17,2,True,270,Eficiente
Centro,Departamento,11,5,True,211,Ineficiente
Centro,Casa,21,6,False,279,Eficiente
Centro,Casa,21,4,True,338,Ineficiente
Centro,Casa,18,4,False,251,Eficiente
Centro,Casa,8,3,False,170,Eficiente
Centro,Casa,11,4,True,211,Moderado
Centro,Casa,13,6,False,221,Moderado
Centro,Casa,12,4,False,232,Moderado
Centro,Casa,10,5,True,235,Moderado
Centro,Casa,9,3,True,208,Ineficiente
Centro,Departamento,9,5,False,165,Moderado
Centro,Casa,16,6,False,233,Moderado
Norte,Departamento,13,6,True,215,Ineficiente
Centro,Casa,18,4,True,258,Moderado
Centro,Casa,19,2,True,287,Moderado
Centro,Casa,10,2,True,226,Ineficiente
Centro,Casa,13,6,True,230,Moderado
Centro,Casa,14,6,False,214,Eficiente
Centro,Casa,8,3,True,193,Moderado
Centro,Casa,13,6,True,225,Moderado
Centro,Departamento,8,6,False,150,Moderado
Norte,Casa,14,3,True,286,Moderado
Centro,Departamento,8,5,True,173,Ineficiente
Sur,Casa,10,5,False,255,Eficiente
Centro,Casa,19,3,False,221,Eficiente
Centro,Casa,15,3,False,209,Moderado
Centro,Casa,16,5,True,224,Moderado
Centro,Casa,20,5,True,288,Moderado
Centro,Casa,15,5,True,298,Ineficiente
Centro,Casa,17,5,False,279,Moderado
Centro,Casa,24,4,True,320,Moderado
Centro,Casa,14,3,False,214,Moderado
Sur,Departamento,7,2,False,168,Eficiente
Centro,Departamento,14,4,True,179,Moderado
Centro,Casa,10,2,False,184,Eficiente
Centro,Casa,8,2,False,123,Eficiente
Centro,Casa,17,6,True,222,Moderado
Centro,Casa,21,3,True,280,Moderado
Centro,Departamento,13,4,False,218,Moderado
Centro,Casa,16,3,True,285,Ineficiente
Centro,Casa,13,5,True,263,Ineficiente
Centro,Casa,13,3,True,231,Moderado
Centro,Casa,17,2,True,285,Moderado
Norte,Casa,10,5,False,204,Eficiente
Centro,Departamento,14,3,True,174,Moderado
Sur,Casa,18,3,False,269,Eficiente
Sur,Casa,17,2,True,261,Eficiente
Centro,Departamento,5,5,False,165,Ineficiente
Norte,Casa,11,2,False,217,Eficiente
Centro,Casa,8,3,True,178,Moderado
Norte,Casa,21,4,True,310,Moderado
Sur,Casa,15,4,False,262,Eficiente
Centro,Departamento,10,6,True,213,Ineficiente
Centro,Casa,22,4,False,318,Moderado
Centro,Departamento,12,5,False,190,Moderado
Centro,Casa,11,6,True,246,Ineficiente
Centro,Departamento,10,5,False,161,Eficiente
Centro,Casa,17,4,True,266,Moderado
Centro,Departamento,13,4,True,197,Ineficiente
Centro,Casa,22,3,True,296,Moderado
Centro,Departamento,10,5,True,176,Ineficiente
Norte,Casa,14,2,False,219,Eficiente
Centro,Casa,14,3,True,216,Moderado
Centro,Departamento,12,5,False,164,Moderado
Centro,Casa,17,6,False,222,Eficiente
Sur,Departamento,10,5,True,208,Moderado
Sur,Casa,17,6,True,311,Ineficiente
Sur,Casa,21,6,False,322,Moderado
Centro,Casa,21,4,False,271,Moderado
Norte,Casa,18,2,True,290,Moderado
Centro,Casa,13,5,False,224,Eficiente
Centro,Casa,8,2,True,226,Moderado
Sur,Casa,14,6,True,326,Ineficiente
Centro,Casa,10,4,False,182,Eficiente
Norte,Casa,18,2,True,299,Ineficiente
Sur,Casa,12,3,True,260,Moderado
Centro,Casa,9,6,False,159,Eficiente
Norte,Casa,11,3,False,225,Moderado
Centro,Casa,17,2,False,218,Eficiente
Norte,Departamento,14,2,True,199,Moderado
Centro,Departamento,7,2,True,132,Ineficiente
Centro,Casa,8,5,True,190,Ineficiente
Centro,Casa,13,6,False,257,Moderado
Centro,Departamento,11,6,False,142,Eficiente
Centro,Casa,17,6,False,245,Moderado
Centro,Casa,20,5,False,231,Eficiente
Centro,Casa,8,2,True,176,Moderado
Centro,Casa,9,2,True,171,Moderado
Sur,Casa,10,3,True,260,Moderado
Norte,Casa,16,5,False,226,Eficiente
Centro,Departamento,8,4,True,189,Ineficiente
Centro,Departamento,9,5,True,146,Moderado
Norte,Casa,17,3,True,258,Moderado
Centro,Casa,19,3,False,261,Moderado
Centro,Departamento,14,3,False,210,Moderado
Centro,Casa,10,2,True,196,Moderado
Centro,Casa,12,4,False,215,Eficiente
Centro,Casa,24,3,True,287,Ineficiente
Sur,Departamento,7,6,True,193,Ineficiente
Centro,Casa,24,2,True,300,Moderado
Sur,Departamento,12,4,False,187,Eficiente
Centro,Departamento,9,6,True,200,Ineficiente
Centro,Casa,24,4,True,329,Moderado
Norte,Casa,15,4,True,259,Moderado
Norte,Casa,14,6,True,223,Ineficiente
Centro,Casa,14,5,True,233,Ineficiente
Centro,Casa,22,4,True,324,Ineficiente
Centro,Casa,14,5,False,220,Eficiente
Centro,Casa,15,4,False,245,Eficiente
Centro,Departamento,4,6,True,176,Ineficiente
Norte,Casa,22,4,False,306,Eficiente
Centro,Casa,9,3,False,200,Eficiente
Norte,Casa,14,3,False,221,Eficiente
Centro,Casa,22,4,True,322,Moderado
Centro,Casa,17,6,True,269,Ineficiente
Centro,Casa,8,6,False,170,Eficiente
Centro,Casa,14,2,False,250,Moderado
Centro,Casa,10,6,True,224,Ineficiente
Sur,Casa,21,5,True,322,Ineficiente
Centro,Casa,19,4,False,261,Moderado
Norte,Casa,21,3,True,285,Moderado
Centro,Departamento,4,6,True,117,Moderado
Centro,Casa,20,3,True,275,Ineficiente
Centro,Casa,23,2,True,267,Moderado
Norte,Casa,23,4,True,316,Moderado
Centro,Casa,12,6,True,212,Moderado
Centro,Casa,13,3,True,250,Moderado
Centro,Casa,13,6,True,279,Moderado
Norte,Casa,13,2,True,218,Moderado
Norte,Casa,14,3,True,300,Ineficiente
Centro,Casa,23,3,True,316,Ineficiente
Centro,Casa,16,4,True,261,Moderado
Centro,Casa,20,4,True,254,Moderado
Centro,Departamento,10,3,True,137,Moderado
Centro,Casa,8,4,True,200,Ineficiente
Sur,Casa,15,3,False,256,Eficiente
Centro,Casa,11,5,True,221,Moderado
Centro,Casa,12,6,False,214,Moderado
Norte,Casa,24,5,True,323,Moderado
Norte,Casa,10,5,False,210,Eficiente
Centro,Casa,8,6,True,210,Ineficiente
Centro,Casa,8,3,True,247,Ineficiente
Sur,Casa,16,3,True,246,Moderado
Centro,Casa,12,4,False,211,Moderado
Centro,Casa,14,2,True,234,Moderado
Centro,Casa,13,3,False,206,Moderado
Centro,Casa,24,6,True,330,Ineficiente
Norte,Departamento,8,2,False,185,Moderado
Centro,Casa,20,6,False,276,Moderado
Centro,Casa,19,6,False,233,Moderado
Centro,Casa,11,6,False,214,Moderado
Norte,Departamento,13,2,True,202,Moderado
Sur,Casa,12,5,True,261,Moderado
Centro,Casa,12,6,True,242,Moderado
Centro,Casa,20,4,True,282,Moderado
Centro,Casa,18,3,True,261,Moderado
Norte,Casa,15,3,True,262,Moderado
Sur,Casa,15,3,False,236,Eficiente
Centro,Departamento,12,2,True,193,Moderado
Centro,Casa,20,4,True,282,Moderado
Centro,Casa,12,4,True,234,Ineficiente
Norte,Departamento,5,4,False,117,Eficiente
Sur,Casa,24,4,True,330,Moderado
Norte,Casa,20,4,True,297,Moderado
Centro,Casa,16,5,False,236,Eficiente
Centro,Casa,9,4,True,199,Moderado
Sur,Casa,24,4,False,329,Moderado
Centro,Departamento,13,2,False,117,Eficiente
Centro,Casa,10,2,True,245,Ineficiente
Centro,Casa,16,4,False,216,Moderado
Centro,Casa,17,5,False,220,Eficiente
Norte,Departamento,14,4,True,245,Ineficiente
Centro,Departamento,7,4,True,130,Moderado
Centro,Departamento,14,4,True,207,Moderado
Centro,Casa,13,6,False,197,Moderado
Centro,Casa,22,5,True,297,Moderado
Centro,Casa,13,3,False,200,Eficiente
Centro,Casa,8,4,True,185,Moderado
Centro,Casa,10,3,False,202,Moderado
Sur,Casa,24,5,False,361,Moderado
Centro,Casa,23,4,True,290,Moderado
Centro,Casa,15,3,True,247,Moderado
Centro,Casa,24,3,False,256,Eficiente
Norte,Casa,15,5,True,277,Moderado
Centro,Casa,24,4,False,304,Moderado
Centro,Casa,16,6,True,269,Ineficiente
Centro,Casa,19,5,False,246,Moderado
Sur,Casa,11,6,False,241,Moderado
Centro,Casa,18,4,True,261,Moderado
Centro,Casa,11,3,False,187,Eficiente
Centro,Casa,21,5,True,283,Moderado
Centro,Departamento,9,5,False,151,Eficiente
Centro,Casa,13,5,True,217,Ineficiente
Centro,Casa,24,2,True,247,Moderado
Centro,Casa,9,4,False,204,Eficiente
Centro,Casa,15,2,False,213,Eficiente
Sur,Casa,11,5,True,269,Moderado
Centro,Casa,17,5,False,229,Eficiente
Norte,Departamento,11,6,False,178,Eficiente
Centro,Casa,11,2,False,165,Eficiente
Centro,Departamento,9,3,True,186,Ineficiente
Centro,Casa,21,4,True,281,Ineficiente
Centro,Casa,23,3,True,270,Moderado
Sur,Departamento,9,3,False,191,Eficiente
Sur,Casa,11,4,True,284,Ineficiente
Centro,Casa,13,5,False,212,Moderado
Centro,Casa,8,6,False,216,Ineficiente
Centro,Casa,14,5,True,253,Ineficiente
Centro,Casa,8,5,True,203,Moderado
Centro,Casa,15,2,True,238,Moderado
Centro,Casa,10,3,False,194,Eficiente
Centro,Casa,8,3,True,217,Ineficiente
Centro,Casa,8,3,False,181,Eficiente
Centro,Casa,14,6,True,258,Ineficiente
Centro,Casa,20,6,False,271,Ineficiente
Centro,Casa,8,6,True,225,Ineficiente
Sur,Casa,23,4,True,333,Moderado
Centro,Casa,21,6,True,271,Moderado
Centro,Departamento,9,2,False,136,Eficiente
Norte,Casa,19,2,True,267,Moderado
Centro,Casa,19,5,False,228,Eficiente
Norte,Casa,24,5,True,370,Ineficiente
Norte,Casa,22,5,False,232,Eficiente
Centro,Casa,17,5,False,256,Eficiente
Centro,Casa,10,2,False,158,Eficiente
Centro,Casa,19,5,True,266,Moderado
Norte,Casa,8,2,True,219,Moderado
Centro,Departamento,4,6,False,164,Moderado
Centro,Departamento,14,6,True,227,Ineficiente
Sur,Departamento,14,4,False,197,Moderado
Centro,Casa,9,5,False,187,Moderado
Centro,Casa,24,6,True,317,Ineficiente
Centro,Casa,15,6,True,218,Ineficiente
Norte,Casa,16,3,True,273,Moderado
Sur,Casa,18,3,True,292,Moderado
Centro,Casa,13,2,False,215,Eficiente
Centro,Casa,21,4,False,260,Eficiente
Centro,Casa,8,3,True,226,Ineficiente
Norte,Casa,14,4,False,245,Eficiente
Centro,Casa,16,6,True,271,Ineficiente
Centro,Casa,18,2,True,300,Ineficiente
Centro,Departamento,10,4,True,181,Moderado
Norte,Casa,9,3,False,230,Eficiente
Centro,Casa,22,6,False,261,Moderado
Centro,Casa,10,5,True,179,Moderado
Centro,Casa,11,6,True,236,Moderado
Centro,Casa,14,3,True,262,Ineficiente
Norte,Casa,19,3,False,245,Eficiente
Centro,Casa,11,5,True,218,Ineficiente
Centro,Casa,17,6,True,240,Moderado
Centro,Casa,13,4,False,210,Eficiente
Centro,Casa,21,4,True,291,Moderado
Centro,Casa,10,6,True,237,Ineficiente
Centro,Casa,24,4,True,302,Ineficiente
Sur,Casa,18,6,False,290,Moderado
Centro,Departamento,6,6,False,144,Moderado
Centro,Casa,17,3,True,263,Ineficiente
Centro,Casa,17,2,True,262,Moderado
Centro,Casa,10,3,True,227,Moderado
Centro,Casa,22,4,True,313,Ineficiente
Centro,Casa,24,2,True,345,Ineficiente
Centro,Casa,19,6,True,296,Ineficiente
Centro,Departamento,8,4,True,169,Ineficiente
Centro,Casa,23,5,False,279,Moderado
Centro,Casa,22,4,True,300,Ineficiente
Norte,Casa,22,2,False,258,Eficiente
Centro,Casa,13,2,True,213,Moderado
Centro,Casa,19,6,True,310,Ineficiente
Centro,Casa,9,5,True,181,Moderado
Centro,Casa,16,6,True,294,Moderado
Centro,Casa,11,5,False,195,Eficiente
Centro,Casa,12,5,False,190,Eficiente
Centro,Departamento,6,6,True,151,Ineficiente
Norte,Casa,17,4,False,270,Eficiente
Centro,Departamento,6,3,False,118,Eficiente
Centro,Casa,21,5,True,335,Ineficiente
Centro,Departamento,8,2,True,159,Ineficiente
